Total Objects, Sample Time,Time (ms)
4831,01:56:42.733480900,28
4832,01:56:42.837475,22
4833,01:56:42.927481900,24
4834,01:56:43.025486700,26
4835,01:56:43.116480700,22
4836,01:56:43.205568500,28
4837,01:56:43.313567200,21
4838,01:56:43.398567100,27
4839,01:56:43.502561200,23
4840,01:56:43.590596400,21
4841,01:56:43.674601100,26
4842,01:56:43.780594300,24
4843,01:56:43.873596100,27
4844,01:56:43.972602600,21
4845,01:56:44.059596,20
4846,01:56:44.144598900,27
4847,01:56:44.248592300,23
4848,01:56:44.335596200,24
4849,01:56:44.443595500,23
4850,01:56:44.533485700,23
4851,01:56:44.625486500,24
4852,01:56:44.725478500,21
4853,01:56:44.808485200,22
4854,01:56:44.903490800,24
4855,01:56:44.990485200,23
4856,01:56:45.077487300,26
4857,01:56:45.185485700,21
4858,01:56:45.269486700,24
4859,01:56:45.368482600,27
4860,01:56:45.461488200,21
4861,01:56:45.544593800,22
4862,01:56:45.636600400,26
4863,01:56:45.735597,24
4864,01:56:45.831595200,24
4865,01:56:45.921616500,22
4866,01:56:46.007624,25
4867,01:56:46.109614100,20
4868,01:56:46.193612800,23
4869,01:56:46.294740,27
4870,01:56:46.391723400,20
4871,01:56:46.474724,28
4872,01:56:46.575692200,20
4873,01:56:46.662691100,26
4874,01:56:46.768704200,25
4875,01:56:46.866684200,24
4876,01:56:46.956695800,29
4877,01:56:47.059684800,23
4878,01:56:47.144691100,22
4879,01:56:47.237695400,25
4880,01:56:47.331806500,31
4881,01:56:47.443824500,37
4882,01:56:47.565843100,26
4883,01:56:47.661849500,32
4884,01:56:47.785844,28
4885,01:56:47.899845100,34
4886,01:56:48.028841400,30
4887,01:56:48.150843,37
4888,01:56:48.269844700,22
4889,01:56:48.369848700,29
4890,01:56:48.473843200,23
4891,01:56:48.566846500,28
4892,01:56:48.673061100,24
4893,01:56:48.764065300,27
4894,01:56:48.867055100,24
4895,01:56:48.963061400,27
4896,01:56:49.068058,23
4897,01:56:49.157522500,24
4898,01:56:49.252521700,29
4899,01:56:49.359520100,25
4900,01:56:49.454522400,27
4901,01:56:49.557525200,24
4902,01:56:49.652557300,32
4903,01:56:49.781558400,28
4904,01:56:49.887555400,23
4905,01:56:49.991549900,29
4906,01:56:50.093554100,26
4907,01:56:50.192550100,31
4908,01:56:50.300493800,23
4909,01:56:50.393494400,30
4910,01:56:50.505491500,23
4911,01:56:50.601498,30
4912,01:56:50.708947900,22
4913,01:56:50.798964200,28
4914,01:56:50.902949200,22
4915,01:56:50.994947500,28
4916,01:56:51.105951600,23
4917,01:56:51.192948100,23
4918,01:56:51.278953800,26
4919,01:56:51.384959700,24
4920,01:56:51.474960900,28
4921,01:56:51.580963700,22
4922,01:56:51.667966600,23
4923,01:56:51.753046100,28
4924,01:56:51.858042700,57
4925,01:56:52.078041400,29
4926,01:56:52.188041700,25
4927,01:56:52.288045300,27
4928,01:56:52.384040800,21
4929,01:56:52.466048,30
4930,01:56:52.572137200,25
4931,01:56:52.668136400,28
